"","colors","POS","CIGAR","TLEN"
"7698",99,839523,"4S71M",311
"7699",163,839702,"3S72M",262
"7700",163,839851,"37S38M",135
"7701",163,840193,"29S46M",126
"7702",163,840312,"8S67M",154
"7703",99,840273,"49S26M",245
"7704",163,840178,"2S73M",394
"7705",163,840404,"7S68M",356
"7706",99,840622,"20S55M",210
"7707",99,840645,"4S71M",306
"7708",163,840697,"4S71M",387
"7709",163,840904,"14S61M",274
"7710",163,841219,"2S73M",259
"7711",163,841669,"29S46M",135
"7712",163,842110,"10S65M",424
"7713",163,842353,"27S48M",205
"7714",163,842593,"8S67M",290
"7715",163,842807,"55S20M",124
"7716",163,842731,"2S73M",301
"7717",163,842904,"4S71M",344
"7718",163,843143,"9S66M",216
"7719",99,843239,"4S21M1D50M",192
"7720",99,843366,"32S43M",142
"7721",99,843396,"18S57M",155
"7722",163,843396,"18S57M",155
"7723",99,843506,"32S43M",177
"7724",163,843589,"27S48M",232
"7725",163,843701,"8S67M",186
"7726",163,843475,"8S67M",420
"7727",163,843725,"2S73M",250
"7728",163,843836,"4S71M",151
"7729",163,843662,"17S58M",368
"7730",163,843976,"1S74M",231
"7731",99,844547,"32S43M",174
"7732",163,844607,"4S71M",195
"7733",163,844844,"41S34M",122
"7734",163,844856,"8S67M",242
"7735",99,845199,"3S72M",166
"7736",163,845315,"3S72M",273
"7737",163,845478,"3S72M",290
"7738",99,845591,"28S47M",200
"7739",99,845606,"4S71M",216
"7740",163,845821,"2S73M",357
"7741",163,846367,"1S74M",333
"7742",163,846530,"26S49M",177
"7743",163,846525,"9S66M",221
"7744",163,846473,"4S71M",296
"7745",163,846886,"2S73M",178
"7746",163,847076,"16S59M",317
"7747",99,847297,"32S43M",144
"7748",163,847297,"6S69M",187
"7749",163,847275,"1S74M",388
"7750",99,847319,"4S71M",371
"7751",163,847481,"4S71M",243
"7752",163,847567,"4S71M",181
"7753",163,847589,"3S72M",196
"7754",99,847659,"9S66M",228
"7755",99,848136,"7S68M",191
"7756",99,848306,"30S45M",149
"7757",163,848369,"9S66M",202
"7758",99,848494,"4S71M",166
"7759",163,848514,"4S71M",186
"7760",163,848666,"3S72M",245
"7761",163,849140,"9S66M",207
"7762",163,849238,"7S68M",163
"7763",99,849238,"8S67M",156
"7764",163,849238,"9S66M",165
"7765",99,849238,"9S66M",182
"7766",163,849238,"10S65M",193
"7767",163,849238,"11S64M",180
"7768",163,849238,"11S64M",175
"7769",99,849238,"11S64M",174
"7770",163,849238,"11S64M",165
"7771",163,849238,"12S63M",171
"7772",163,849238,"13S62M",147
"7773",99,849238,"13S62M",158
"7774",99,849238,"14S61M",145
"7775",99,849238,"16S59M",173
"7776",163,849238,"17S58M",138
"7777",163,849238,"17S58M",133
"7778",99,849238,"17S58M",158
"7779",99,849238,"18S57M",164
"7780",163,849238,"19S56M",137
"7781",99,849238,"19S56M",158
"7782",163,849222,"3S72M",203
"7783",99,849238,"19S56M",194
"7784",163,849238,"21S54M",182
"7785",163,849238,"22S53M",189
"7786",163,849238,"22S53M",182
"7787",163,849238,"22S53M",152
"7788",99,849238,"22S53M",195
"7789",163,849238,"22S53M",144
"7790",163,849238,"23S52M",196
"7791",99,849238,"23S52M",188
"7792",163,849238,"24S51M",166
"7793",99,849238,"24S51M",156
"7794",99,849238,"24S51M",186
"7795",163,849238,"25S50M",148
"7796",99,849238,"25S50M",161
"7797",163,849238,"26S49M",176
"7798",163,849238,"26S49M",178
"7799",163,849238,"26S49M",157
"7800",163,849238,"25S50M",172
"7801",99,849238,"27S48M",137
"7802",163,849238,"28S47M",135
"7803",99,849238,"28S47M",135
"7804",163,849238,"29S46M",164
"7805",163,849238,"29S46M",163
"7806",163,849238,"29S46M",174
"7807",99,849238,"29S46M",126
"7808",99,849238,"30S45M",155
"7809",163,849238,"30S45M",124
"7810",99,849238,"30S45M",149
"7811",99,849238,"30S45M",123
"7812",163,849238,"30S45M",185
"7813",99,849238,"30S45M",129
"7814",99,849238,"30S45M",192
"7815",163,849238,"30S45M",165
"7816",99,849238,"31S44M",137
"7817",163,849238,"31S44M",148
"7818",163,849238,"31S44M",164
"7819",163,849238,"31S44M",141
"7820",99,849238,"32S43M",124
"7821",163,849238,"32S43M",159
"7822",163,849238,"32S43M",151
"7823",163,849238,"33S42M",189
"7824",99,849238,"34S41M",171
"7825",163,849238,"34S41M",190
"7826",99,849238,"35S40M",185
"7827",99,849238,"35S40M",192
"7828",99,849238,"35S40M",153
"7829",99,849238,"36S39M",141
"7830",163,849238,"36S39M",137
"7831",99,849238,"37S38M",131
"7832",163,849238,"37S38M",181
"7833",163,849238,"37S38M",157
"7834",163,849238,"37S38M",142
"7835",163,849238,"38S37M",154
"7836",163,849238,"38S37M",142
"7837",99,849238,"39S36M",139
"7838",99,849238,"39S36M",190
"7839",163,849238,"40S35M",120
"7840",163,849238,"40S35M",173
"7841",99,849238,"40S35M",115
"7842",163,849238,"40S35M",129
"7843",99,849238,"41S34M",161
"7844",163,849238,"41S34M",141
"7845",163,849238,"42S33M",176
"7846",99,849238,"42S33M",187
"7847",99,849238,"43S32M",136
"7848",99,849238,"43S32M",157
"7849",99,849238,"44S31M",187
"7850",163,849238,"44S31M",161
"7851",99,849238,"44S31M",119
"7852",99,849238,"44S31M",165
"7853",99,849238,"44S31M",162
"7854",99,849238,"45S30M",168
"7855",163,849238,"45S30M",131
"7856",99,849238,"45S30M",140
"7857",163,849238,"45S30M",192
"7858",99,849238,"45S30M",167
"7859",99,849238,"45S30M",179
"7860",163,849238,"46S29M",184
"7861",99,849238,"46S29M",143
"7862",99,849238,"46S29M",123
"7863",163,849238,"46S29M",164
"7864",99,849238,"46S29M",162
"7865",99,849238,"47S28M",109
"7866",163,849238,"47S28M",141
"7867",163,849238,"48S27M",166
"7868",163,849238,"48S27M",124
"7869",99,849238,"48S27M",154
"7870",163,849238,"49S26M",120
"7871",163,849238,"50S25M",196
"7872",163,849238,"50S25M",116
"7873",99,849238,"50S25M",142
"7874",99,849238,"50S25M",159
"7875",163,849238,"50S25M",116
"7876",163,849238,"50S25M",102
"7877",163,849238,"50S25M",120
"7878",99,849238,"51S24M",187
"7879",163,849238,"51S24M",160
"7880",99,849238,"51S24M",152
"7881",163,849238,"51S24M",119
"7882",99,849238,"51S24M",165
"7883",99,849238,"23S52M",151
"7884",99,849238,"23S52M",167
"7885",99,849238,"22S53M",133
"7886",99,849238,"20S55M",175
"7887",163,849238,"53S22M",142
"7888",99,849238,"53S22M",121
"7889",163,849238,"53S22M",118
"7890",99,849238,"30S45M",155
"7891",99,849238,"30S45M",132
"7892",99,849238,"32S43M",124
"7893",99,849238,"53S22M",128
"7894",163,849238,"53S22M",106
"7895",163,849238,"54S21M",145
"7896",163,849238,"54S21M",106
"7897",99,849238,"33S42M",173
"7898",99,849238,"35S40M",161
"7899",99,849238,"39S36M",113
"7900",99,849238,"40S35M",113
"7901",99,849238,"46S29M",168
"7902",99,849238,"51S24M",105
"7903",99,849238,"55S20M",185
"7904",99,849291,"4S71M",240
"7905",99,849421,"40S35M",112
"7906",99,849421,"44S31M",114
"7907",99,849421,"51S24M",121
"7908",99,849421,"45S30M",121
"7909",99,849421,"46S29M",122
"7910",99,849421,"46S29M",122
"7911",99,849421,"44S31M",123
"7912",99,849421,"45S30M",125
"7913",163,849421,"47S28M",131
"7914",99,849421,"44S31M",131
"7915",99,849421,"41S34M",133
"7916",99,849421,"34S41M",134
"7917",163,849421,"32S43M",134
"7918",99,849421,"31S44M",134
"7919",99,849421,"46S29M",136
"7920",99,849421,"18S57M",137
"7921",163,849421,"34S41M",137
"7922",163,849421,"46S29M",138
"7923",163,849421,"14S61M",140
"7924",99,849421,"31S44M",141
"7925",163,849421,"52S23M",141
"7926",163,849421,"45S30M",141
"7927",99,849421,"46S29M",141
"7928",163,849421,"30S45M",142
"7929",163,849421,"8S67M",142
"7930",163,849421,"51S24M",143
"7931",99,849421,"29S46M",143
"7932",99,849421,"19S56M",144
"7933",99,849421,"34S41M",144
"7934",163,849421,"17S58M",145
"7935",99,849421,"49S26M",146
"7936",163,849421,"15S60M",146
"7937",163,849421,"13S62M",147
"7938",163,849421,"37S38M",126
"7939",99,849421,"21S54M",150
"7940",99,849421,"37S38M",151
"7941",163,849421,"11S64M",153
"7942",163,849421,"7S68M",153
"7943",99,849421,"15S60M",153
"7944",99,849421,"37S38M",154
"7945",163,849421,"41S34M",155
"7946",163,849421,"23S52M",156
"7947",163,849421,"6S69M",157
"7948",99,849421,"15S60M",158
"7949",163,849421,"51S24M",159
"7950",99,849421,"16S59M",159
"7951",99,849421,"34S41M",159
"7952",99,849421,"45S30M",159
"7953",99,849421,"52S23M",160
"7954",99,849421,"24S51M",161
"7955",163,849421,"21S54M",147
"7956",99,849421,"34S41M",163
"7957",99,849421,"46S29M",164
"7958",163,849421,"9S66M",165
"7959",99,849421,"43S32M",166
"7960",99,849421,"20S55M",166
"7961",99,849421,"16S59M",167
"7962",99,849421,"22S53M",168
"7963",163,849421,"51S24M",169
"7964",99,849421,"14S61M",169
"7965",99,849421,"12S63M",169
"7966",99,849421,"14S61M",169
"7967",163,849421,"35S40M",171
"7968",99,849421,"36S39M",171
"7969",99,849421,"7S68M",171
"7970",163,849421,"10S65M",171
"7971",163,849421,"13S62M",156
"7972",163,849421,"30S45M",172
"7973",163,849421,"21S54M",172
"7974",99,849421,"43S32M",172
"7975",163,849421,"21S54M",173
"7976",99,849421,"19S56M",174
"7977",99,849421,"21S54M",174
"7978",163,849421,"23S52M",151
"7979",99,849421,"34S41M",174
"7980",99,849421,"13S62M",175
"7981",99,849421,"13S62M",176
"7982",99,849421,"49S26M",177
"7983",99,849421,"20S55M",177
"7984",163,849421,"37S38M",171
"7985",99,849421,"33S42M",183
"7986",99,849421,"8S67M",183
"7987",163,849421,"41S34M",184
"7988",163,849421,"8S67M",184
"7989",163,849421,"18S57M",184
"7990",99,849421,"43S32M",184
"7991",163,849421,"24S51M",185
"7992",163,849421,"42S33M",178
"7993",163,849421,"40S35M",188
"7994",163,849421,"43S32M",188
"7995",99,849421,"21S54M",190
"7996",99,849421,"54S21M",190
"7997",99,849421,"14S61M",191
"7998",99,849421,"37S38M",192
"7999",99,849421,"31S44M",194
"8000",99,849421,"24S51M",195
"8001",163,849421,"38S37M",196
"8002",163,849421,"17S58M",197
"8003",99,849421,"9S66M",198
"8004",163,849421,"19S56M",192
"8005",163,849421,"19S56M",203
"8006",99,849421,"18S57M",204
"8007",163,849421,"13S62M",199
"8008",163,849421,"18S57M",207
"8009",99,849421,"47S28M",208
"8010",163,849421,"30S45M",209
"8011",163,849421,"10S65M",211
"8012",99,849421,"49S26M",213
"8013",99,849421,"53S22M",213
"8014",99,849421,"14S61M",213
"8015",163,849421,"11S64M",214
"8016",99,849421,"26S49M",217
"8017",99,849421,"17S58M",217
"8018",163,849421,"49S26M",222
"8019",163,849421,"6S69M",224
"8020",99,849421,"40S35M",224
"8021",163,849421,"14S61M",224
"8022",99,849421,"10S65M",226
"8023",99,849421,"33S42M",228
"8024",163,849421,"17S58M",229
"8025",163,849421,"52S23M",236
"8026",99,849421,"35S40M",237
"8027",99,849421,"51S24M",242
"8028",99,849421,"46S29M",244
"8029",163,849421,"25S50M",224
"8030",163,849421,"26S49M",251
"8031",163,849421,"41S34M",253
"8032",163,849421,"47S28M",256
"8033",99,849421,"26S49M",266
"8034",99,849421,"49S26M",266
"8035",99,849421,"54S21M",273
"8036",99,849421,"33S42M",277
"8037",163,849421,"21S54M",278
"8038",163,849421,"7S68M",296
"8039",163,849421,"35S40M",300
"8040",163,849421,"20S55M",302
"8041",163,849421,"10S65M",296
"8042",99,849421,"54S21M",307
"8043",99,849421,"13S62M",315
"8044",99,849573,"32S43M",172
"8045",163,849421,"17S58M",325
"8046",99,849421,"29S46M",336
"8047",163,849421,"36S39M",358
"8048",163,849421,"32S43M",391
"8049",163,849549,"3S72M",265
"8050",163,849624,"8S67M",200
"8051",163,849421,"8S67M",397
"8052",163,849421,"21S54M",424
"8053",99,850059,"31S44M",146
"8054",99,850597,"32S43M",179
"8055",163,850546,"2S73M",216
"8056",163,850586,"8S67M",350
"8057",163,850836,"19S56M",136
"8058",163,850867,"13S62M",424
"8059",99,851157,"4S71M",222
"8060",163,851160,"3S72M",222
"8061",163,851215,"11S64M",303
"8062",99,851557,"32S43M",164
"8063",163,851390,"4S71M",337
"8064",99,851938,"32S43M",230
"8065",163,851832,"33S42M",424
"8066",163,852070,"7S68M",200
"8067",163,851971,"2S73M",331
"8068",163,851952,"6S69M",377
"8069",163,852124,"4S71M",211
"8070",163,852135,"18S57M",377
"8071",99,852344,"4S71M",182
"8072",99,852900,"49S26M",147
"8073",99,852872,"4S71M",221
"8074",163,852875,"15S60M",237
"8075",99,853058,"44S31M",138
"8076",163,852987,"8S67M",330
"8077",163,853317,"23S52M",424
"8078",163,853496,"22S53M",424
"8079",163,853857,"10S65M",178
"8080",163,853677,"53S22M",423
"8081",163,853849,"3S72M",314
"8082",163,854046,"14S61M",180
"8083",163,853862,"12S63M",338
"8084",163,854009,"2S73M",362
"8085",163,854094,"7S68M",320
"8086",163,854110,"3S72M",340
"8087",99,854421,"32S43M",216
"8088",163,854559,"4S71M",263
"8089",99,854566,"4S71M",257
"8090",163,854689,"9S66M",146
"8091",163,854635,"6S69M",226
"8092",163,855417,"1S74M",208
"8093",163,855446,"19S56M",197
"8094",163,855868,"54S21M",177
"8095",163,855866,"8S67M",251
"8096",99,856138,"4S71M",238
"8097",163,856162,"9S66M",250
"8098",99,856246,"32S43M",196
"8099",163,856203,"4S71M",357
"8100",163,856412,"8S67M",190
"8101",99,856507,"32S43M",169
"8102",163,856577,"9S66M",259
"8103",163,856750,"4S71M",192
"8104",163,856870,"1S74M",220
"8105",163,857061,"38S37M",149
"8106",99,857078,"50S25M",147
"8107",163,856889,"47S28M",428
"8108",163,857318,"16S59M",427
"8109",99,857638,"41S34M",123
"8110",163,857612,"4S71M",200
"8111",99,857696,"27S48M",182
"8112",99,857688,"1S74M",187
"8113",163,857663,"44S31M",306
"8114",163,857836,"10S65M",186
"8115",99,857792,"4S71M",257
"8116",163,857870,"7S68M",212
"8117",99,857877,"32S43M",260
"8118",163,858016,"10S65M",140
"8119",163,858554,"6S69M",213
"8120",163,858392,"8S67M",413
"8121",163,858577,"4S71M",329
"8122",99,858892,"32S43M",175
"8123",163,858941,"25S50M",196
"8124",163,858895,"3S72M",372
"8125",163,859160,"11S64M",257
"8126",99,859350,"4S71M",164
"8127",99,859405,"4S71M",316
"8128",163,859647,"17S58M",270
"8129",163,859786,"3S72M",175
"8130",163,859718,"8S67M",331
"8131",99,860099,"30S45M",153
"8132",99,860180,"22S53M",214
"8133",163,860669,"11S64M",191
"8134",163,860641,"8S67M",200
"8135",163,860593,"9S66M",317
"8136",163,860564,"18S57M",428
"8137",163,860724,"1S74M",428
"8138",163,861084,"1S74M",254
"8139",163,861241,"12S63M",173
"8140",163,861354,"3S72M",229
"8141",99,861546,"4S71M",150
"8142",99,861781,"31S44M",186
"8143",163,861620,"8S67M",364
"8144",163,861722,"24S51M",425
"8145",163,861760,"7S68M",408
"8146",163,861902,"9S66M",283
"8147",163,862009,"3S72M",274
"8148",99,862096,"4S71M",245
"8149",163,862109,"1S74M",244
"8150",163,861949,"27S48M",425
"8151",163,862011,"11S64M",428
"8152",163,862109,"3S72M",400
"8153",163,862303,"20S55M",209
"8154",163,862183,"3S72M",423
"8155",163,862476,"1S74M",166
"8156",99,862668,"10S65M",203
"8157",163,863091,"22S53M",198
"8158",163,863503,"9S66M",153
"8159",163,863468,"5S70M",193
"8160",163,863302,"11S64M",368
"8161",163,863497,"10S65M",189
"8162",163,863503,"12S63M",250
"8163",163,863689,"8S67M",222
"8164",163,863709,"17S58M",203
"8165",163,864501,"6S69M",276
"8166",163,864412,"14S61M",405
"8167",163,3353611,"2S73M",231
"8168",163,864888,"1S61M2D13M",129
"8169",163,865468,"1S74M",204
"8170",99,865619,"49S26M",132
"8171",99,865837,"7S68M",250
"8172",163,866101,"8S67M",198
"8173",163,866147,"32S43M",207
"8174",163,866227,"10S65M",211
"8175",99,866441,"4S71M",178
"8176",99,866486,"4S71M",173
"8177",163,866730,"8S67M",181
"8178",99,866819,"4S71M",165
"8179",163,867056,"1S74M",186
"8180",163,867306,"36S39M",125
"8181",99,867375,"32S43M",141
"8182",163,867834,"10S65M",348
"8183",99,868128,"32S43M",192
"8184",99,868275,"1S74M",222
"8185",163,868342,"1S74M",353
"8186",99,868743,"32S43M",170
"8187",163,868801,"2S73M",302
"8188",99,868933,"32S43M",196
"8189",163,869033,"6S69M",209
"8190",99,869085,"32S43M",173
"8191",163,869027,"1S74M",274
"8192",163,869179,"35S40M",131
"8193",163,869114,"2S73M",340
"8194",163,869182,"6S69M",293
"8195",163,869475,"3S72M",293
"8196",163,869671,"42S33M",168
"8197",163,869671,"42S33M",168
"8198",163,869685,"5S70M",166
"8199",163,869529,"7S68M",391
"8200",163,869760,"4S71M",189
"8201",163,869828,"4S71M",156
"8202",99,869859,"31S44M",183
"8203",163,870610,"6S69M",165
"8204",163,870485,"5S70M",428
"8205",163,871051,"3S72M",207
"8206",163,871049,"2S73M",249
"8207",163,871166,"15S60M",291
"8208",99,871344,"11S64M",178
"8209",163,871642,"5S70M",189
"8210",163,871427,"34S41M",420
"8211",163,871761,"2S73M",161
"8212",99,871756,"32S43M",183
"8213",163,871767,"43S32M",228
"8214",163,871775,"51S24M",220
"8215",99,871800,"32S43M",205
"8216",163,872048,"33S42M",198
"8217",163,872132,"24S51M",146
"8218",163,872132,"26S49M",174
"8219",163,872352,"4S71M",428
"8220",99,872666,"32S43M",162
"8221",163,872502,"1S74M",403
"8222",99,872702,"43S32M",335
"8223",163,872818,"7S68M",230
"8224",163,873129,"3S72M",242
"8225",163,873200,"3S72M",207
"8226",163,873307,"35S40M",134
"8227",163,873381,"2S73M",268
"8228",99,873491,"10S65M",243
"8229",99,873578,"4S71M",187
"8230",163,873785,"44S31M",428
"8231",163,874017,"5S70M",261
"8232",163,874274,"3S72M",196
"8233",99,874459,"4S71M",146
"8234",163,874508,"2S73M",259
"8235",99,874523,"4S71M",288
"8236",99,874989,"32S43M",246
"8237",99,875482,"32S43M",228
"8238",163,875365,"2S73M",410
"8239",163,875573,"7S68M",267
"8240",163,875705,"11S64M",229
"8241",163,875485,"22S53M",425
"8242",163,875903,"4S71M",175
"8243",99,875821,"32S43M",361
"8244",99,876175,"9S66M",187
"8245",163,876254,"2S73M",201
"8246",163,876487,"8S67M",315
"8247",99,876657,"4S71M",160
"8248",163,876778,"3S72M",228
"8249",163,876690,"6S69M",344
"8250",163,876808,"6S69M",292
"8251",99,877061,"4S71M",299
"8252",99,877110,"4S71M",262
"8253",99,877185,"30S45M",216
"8254",163,877013,"3S72M",393
"8255",163,877203,"8S67M",190
"8256",163,877226,"2S73M",264
"8257",163,877231,"6S69M",266
"8258",163,877128,"40S35M",414
"8259",99,877490,"4S71M",194
"8260",99,877808,"39S36M",114
"8261",163,878247,"3S72M",155
"8262",163,878288,"7S68M",296
"8263",99,878423,"16S59M",226
"8264",163,878571,"14S61M",146
"8265",163,878575,"5S70M",181
"8266",163,878553,"4S71M",259
"8267",163,878535,"9S66M",324
"8268",163,878547,"6S69M",427
"8269",163,878645,"20S55M",414
"8270",99,878896,"32S43M",202
"8271",163,879017,"9S66M",228
"8272",163,879150,"21S54M",137
"8273",99,879127,"15S60M",173
"8274",163,878889,"8S67M",428
"8275",163,879146,"25S50M",185
"8276",163,878978,"6S69M",391
"8277",163,879165,"2S73M",383
"8278",163,879516,"1S74M",265
"8279",99,879584,"4S71M",236
"8280",163,879625,"28S47M",277
"8281",99,879886,"30S45M",157
"8282",163,879830,"3S57M1I4M1D10M",262
"8283",163,880080,"2S73M",357
"8284",163,880228,"4S71M",213
"8285",163,880271,"3S72M",360
"8286",163,880879,"2S73M",173
"8287",99,881052,"4S71M",235
"8288",163,880913,"2S73M",406
"8289",163,881030,"3S72M",404
"8290",163,881245,"14S61M",206
"8291",99,881485,"31S44M",223
"8292",163,881617,"25S50M",200
"8293",163,881956,"8S67M",142
"8294",99,881932,"29S46M",376
"8295",99,882003,"4S71M",306
"8296",163,882357,"1S74M",184
"8297",163,882398,"8S67M",368
"8298",163,882522,"2S73M",400
"8299",99,882952,"16S59M",243
"8300",163,883988,"5S70M",364
"8301",99,883966,"20S55M",428
"8302",163,884332,"2S73M",165
"8303",163,884343,"6S69M",204
"8304",99,884422,"4S71M",255
"8305",163,884409,"24S51M",271
"8306",163,884578,"7S68M",242
"8307",163,884776,"5S70M",171
"8308",163,884836,"2S73M",270
"8309",163,885291,"3S72M",223
"8310",99,885198,"4S71M",387
"8311",163,885380,"50S25M",428
"8312",163,885380,"4S71M",428
"8313",163,885610,"2S73M",357
"8314",163,885611,"46S29M",425
"8315",163,885885,"6S69M",182
"8316",99,885921,"20S55M",226
"8317",99,886136,"36S39M",121
"8318",99,886021,"4S71M",258
"8319",163,885984,"4S71M",344
"8320",163,886182,"6S69M",273
"8321",163,886410,"11S64M",275
"8322",99,886414,"4S71M",319
"8323",99,886581,"4S71M",398
"8324",163,886692,"2S73M",314
"8325",163,886783,"16S59M",427
"8326",99,887812,"27S48M",241
